1590962400000,9469.35000000
1590966000000,9461.47000000
1590969600000,9448.27000000
1590973200000,9498.78000000
1590976800000,9551.17000000
1590980400000,9531.70000000
1590984000000,9556.14000000
1590987600000,9549.02000000
1590991200000,9536.33000000
1590994800000,9537.66000000
1590998400000,9571.18000000
1591002000000,9540.54000000
1591005600000,9541.71000000
1591009200000,9542.32000000
1591012800000,9512.80000000
1591016400000,9555.65000000
1591020000000,9553.14000000
1591023600000,9563.13000000
1591027200000,9548.18000000
1591030800000,9584.29000000
1591034400000,9575.29000000
1591038000000,9579.97000000
1591041600000,9572.50000000
1591045200000,9670.00000000
1591048800000,9653.00000000
1591052400000,9740.00000000
1591056000000,10202.71000000
1591059600000,10108.79000000
1591063200000,10124.99000000
1591066800000,10090.34000000
1591070400000,10096.87000000
1591074000000,10093.97000000
1591077600000,10086.43000000
1591081200000,10100.03000000
1591084800000,10119.12000000
1591088400000,10107.25000000
1591092000000,10100.55000000
1591095600000,10140.77000000
1591099200000,10116.68000000
1591102800000,10123.71000000
1591106400000,10155.96000000
1591110000000,9582.17000000
1591113600000,9468.08000000
1591117200000,9478.03000000
1591120800000,9530.55000000
1591124400000,9513.04000000
1591128000000,9507.69000000
1591131600000,9521.00000000
1591135200000,9522.00000000
1591138800000,9493.35000000
1591142400000,9518.02000000
1591146000000,9527.33000000
1591149600000,9504.12000000
1591153200000,9489.62000000
1591156800000,9491.58000000
1591160400000,9497.63000000
1591164000000,9514.99000000
1591167600000,9517.64000000
1591171200000,9506.94000000
1591174800000,9506.84000000
1591178400000,9523.07000000
1591182000000,9591.77000000
1591185600000,9617.92000000
1591189200000,9597.61000000
1591192800000,9583.82000000
1591196400000,9580.71000000
1591200000000,9560.17000000
1591203600000,9561.27000000
1591207200000,9560.02000000
1591210800000,9597.12000000
1591214400000,9577.18000000
1591218000000,9581.36000000
1591221600000,9583.07000000
1591225200000,9611.43000000
1591228800000,9666.32000000
1591232400000,9629.78000000
1591236000000,9641.93000000
1591239600000,9670.00000000
1591243200000,9665.36000000
1591246800000,9644.65000000
1591250400000,9642.55000000
1591254000000,9644.87000000
1591257600000,9649.59000000
1591261200000,9642.22000000
1591264800000,9562.49000000
1591268400000,9547.53000000
1591272000000,9622.18000000
1591275600000,9642.60000000
1591279200000,9762.28000000
1591282800000,9746.46000000
1591286400000,9829.40000000
1591290000000,9770.58000000
1591293600000,9818.95000000
1591297200000,9764.72000000
1591300800000,9817.65000000
1591304400000,9781.27000000
1591308000000,9780.00000000
1591311600000,9814.60000000
1591315200000,9788.14000000
1591318800000,9804.05000000
1591322400000,9822.95000000
1591326000000,9798.05000000
1591329600000,9797.04000000
1591333200000,9784.53000000
1591336800000,9790.00000000
1591340400000,9799.20000000
1591344000000,9774.27000000
1591347600000,9833.44000000
1591351200000,9824.46000000
1591354800000,9700.32000000
1591358400000,9697.79000000
1591362000000,9672.89000000
1591365600000,9713.15000000
1591369200000,9689.21000000
1591372800000,9711.76000000
1591376400000,9725.19000000
1591380000000,9724.57000000
1591383600000,9740.79000000
1591387200000,9724.99000000
1591390800000,9714.22000000
1591394400000,9669.23000000
1591398000000,9679.74000000
1591401600000,9621.17000000
1591405200000,9601.26000000
1591408800000,9578.64000000
1591412400000,9600.17000000
1591416000000,9636.17000000
1591419600000,9608.37000000
1591423200000,9619.43000000
1591426800000,9610.00000000
1591430400000,9609.85000000
1591434000000,9604.59000000
1591437600000,9674.18000000
1591441200000,9674.83000000
1591444800000,9693.85000000
1591448400000,9647.80000000
1591452000000,9653.41000000
1591455600000,9650.59000000
