1609455600000,740.46000000
1609459200000,736.42000000
1609462800000,734.08000000
1609466400000,748.27000000
1609470000000,744.06000000
1609473600000,744.87000000
1609477200000,742.34000000
1609480800000,740.72000000
1609484400000,739.87000000
1609488000000,737.37000000
1609491600000,730.07000000
1609495200000,733.69000000
1609498800000,736.82000000
1609502400000,738.85000000
1609506000000,733.19000000
1609509600000,740.08000000
1609513200000,738.01000000
1609516800000,735.39000000
1609520400000,735.76000000
1609524000000,727.94000000
1609527600000,724.57000000
1609531200000,725.34000000
1609534800000,729.48000000
1609538400000,728.23000000
1609542000000,728.97000000
1609545600000,728.91000000
1609549200000,719.90000000
1609552800000,729.39000000
1609556400000,729.45000000
1609560000000,730.39000000
1609563600000,729.45000000
1609567200000,731.99000000
1609570800000,737.08000000
1609574400000,735.12000000
1609578000000,733.84000000
1609581600000,725.24000000
1609585200000,728.55000000
1609588800000,729.70000000
1609592400000,752.39000000
1609596000000,770.77000000
1609599600000,760.99000000
1609603200000,768.45000000
1609606800000,781.94000000
1609610400000,778.77000000
1609614000000,780.00000000
1609617600000,784.79000000
1609621200000,756.57000000
1609624800000,768.94000000
1609628400000,772.14000000
1609632000000,774.44000000
1609635600000,775.84000000
1609639200000,776.98000000
1609642800000,778.95000000
1609646400000,772.44000000
1609650000000,777.34000000
1609653600000,786.48000000
1609657200000,799.83000000
1609660800000,799.74000000
1609664400000,817.31000000
1609668000000,818.50000000
1609671600000,825.69000000
1609675200000,829.77000000
1609678800000,831.46000000
1609682400000,874.17000000
1609686000000,912.39000000
1609689600000,917.95000000
1609693200000,935.26000000
1609696800000,935.65000000
1609700400000,917.77000000
1609704000000,921.61000000
1609707600000,946.38000000
1609711200000,949.87000000
1609714800000,991.73000000
1609718400000,978.33000000
1609722000000,975.80000000
1609725600000,966.96000000
1609729200000,979.46000000
1609732800000,1021.41000000
1609736400000,1027.70000000
1609740000000,1084.45000000
1609743600000,1104.99000000
1609747200000,1044.30000000
1609750800000,1022.64000000
1609754400000,969.94000000
1609758000000,965.28000000
1609761600000,976.97000000
1609765200000,1019.48000000
1609768800000,1012.56000000
1609772400000,1043.26000000
1609776000000,1040.00000000
1609779600000,1010.29000000
1609783200000,999.47000000
1609786800000,1015.09000000
1609790400000,1042.16000000
1609794000000,1019.69000000
1609797600000,1006.18000000
1609801200000,1012.72000000
1609804800000,1041.45000000
1609808400000,1095.14000000
1609812000000,1114.46000000
1609815600000,1078.47000000
1609819200000,1001.75000000
1609822800000,1004.05000000
1609826400000,989.90000000
1609830000000,1015.16000000
1609833600000,1003.52000000
1609837200000,1026.97000000
1609840800000,1035.85000000
1609844400000,1028.31000000
1609848000000,1042.23000000
1609851600000,1028.98000000
1609855200000,1023.75000000
1609858800000,1047.94000000
1609862400000,1052.83000000
1609866000000,1065.85000000
1609869600000,1081.99000000
1609873200000,1074.00000000
1609876800000,1096.36000000
1609880400000,1099.00000000
1609884000000,1082.09000000
1609887600000,1108.18000000
1609891200000,1100.16000000
1609894800000,1081.01000000
1609898400000,1071.81000000
1609902000000,1077.47000000
1609905600000,1075.49000000
1609909200000,1119.17000000
1609912800000,1101.80000000
1609916400000,1113.16000000
1609920000000,1106.61000000
1609923600000,1110.85000000
1609927200000,1099.02000000
1609930800000,1114.71000000
1609934400000,1151.88000000
1609938000000,1143.84000000
1609941600000,1134.99000000
1609945200000,1133.23000000
1609948800000,1144.01000000
1609952400000,1173.09000000
1609956000000,1192.27000000
1609959600000,1191.77000000
1609963200000,1160.78000000
1609966800000,1197.33000000
1609970400000,1181.23000000
1609974000000,1178.01000000
1609977600000,1208.75000000
1609981200000,1199.80000000
1609984800000,1200.21000000
1609988400000,1196.53000000
1609992000000,1213.17000000
1609995600000,1210.43000000
1609999200000,1207.30000000
1610002800000,1198.71000000
1610006400000,1186.39000000
1610010000000,1195.77000000
1610013600000,1204.96000000
1610017200000,1183.53000000
1610020800000,1201.32000000
1610024400000,1226.86000000
1610028000000,1218.01000000
1610031600000,1224.53000000
1610035200000,1249.84000000
1610038800000,1263.97000000
1610042400000,1270.48000000
1610046000000,1223.25000000
1610049600000,1234.23000000
1610053200000,1242.90000000
1610056800000,1254.25000000
1610060400000,1245.40000000
1610064000000,1224.86000000
1610067600000,1183.42000000
1610071200000,1184.52000000
1610074800000,1111.57000000
1610078400000,1150.10000000
1610082000000,1168.91000000
1610085600000,1148.29000000
1610089200000,1175.22000000
1610092800000,1208.20000000
1610096400000,1199.99000000
1610100000000,1221.51000000
1610103600000,1251.47000000
1610107200000,1255.24000000
1610110800000,1249.91000000
1610114400000,1250.00000000
1610118000000,1256.93000000
